DATA,ATIVIDADE,TIPO,PATICIPANTES,TEMA,TEMPO (MIN)
18/8/2016,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,8,CONHECENDO MELHORO VIGIHOSP,130
19/8/2016,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,2,REUNIÃO EBSERH,60
22/8/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,5,DISCUSSÃO DE ARTIGO,90
22/8/2016,TELESSAÚDE BAHIA,VIDEOCONFERÊNCIA,1,TELESSAÚDE BAHIA - SITUAÇÃO FESFSUS,110
23/8/2016,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,6,INDICADOR SOBRE PROPORÇÃO DE PACIENTES COM PULSEIRAS DE IDENTIFICAÇÃO,100
24/8/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,12,TEMAS E MÉTODOS TCC,100
24/8/2016,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,11,HEPATOTOXICIDADE,90
25/8/2016,SIG SAÚDE DA CRIANÇA E ADOLESCENTE,SIG,13,CIBERBULLYING E OUTROS RISCOS NA ERA DIGITAL,60
26/8/2016,SIG UROLOGIA PEDIÁTRICA,SIG,7,CIRURGIAS E OUTROS PROCEDIMENTOS EM BEXIGAS NEUROGÊNICA: AMPLIAÇÃO- CONDUTAS- BOTOX E ELETROESTIMULAÇÃO: QUANDO E PARA QUEM,110
29/8/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,6,DISCUSSÃO DE CASOS,60
30/8/2016,SIG SENTINELAS EM AÇÃO,SIG,5,A NOVA FICHA NOTIVISA PARA NOTIFICAÇÃO EM HEMOVIGILÂNCIA,60
31/8/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,12,SESSÃO DIDÁTICO CIENTÍFICA - CASO CLÍNICO,90
31/8/2016,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,14,VIROLOGIA DO HBV: NOVAS PERSPECTIVAS CORRELAÇÕES CLÍNICAS,90
1/9/2016,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,2,DOENÇAS INFECTOCONTAGIOSAS,145
6/9/2016,SIG AVC,SIG,3,CAUSAS RARAS NO AVC,60
6/9/2016,SIG SIMULAÇÃO EM SAÚDE,SIG,9,SIMULAÇÃO GINECONLÓGICA E OBSTETRICA,60
8/9/2016,SIG RCP,SIG,1,TEP AGUDO,60
9/9/2016,SIG TERAPIA OCUPACIONAL,SIG,7,PROCESSO CONTRUTIVO DOS INDICADORES DE TERAPIA OCUPACIONAL,90
12/9/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,5,DISCUSSÃO DE CASOS OPERADOS,60
13/9/2016,SIG SENTINELAS EM AÇÃO,SIG,6,EFEITO DE UM CICLO DE MELHORIAS DA QUALIDADE NACIONAL APLICADO À ESTUTURAÇÃO DAS AÇÕES DE PREVENÇÃO DAS INFECÇÕES RELACIONADAS À ASSISTÊNCIA À SAÚDE,60
14/9/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,11,DOENÇA CAROTÍDEA: TRATAMENTO,120
14/9/2016,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,12,ESTADIAMENTO DO CARCINOMA HEPATOCELULAR PELO BCLA,90
16/9/2016,SESSÃO TÉCNICO ASSESSOR,SESSÃO,1,HEPATITES VIRAIS,570
16/9/2016,SIG TELECOLOPROCTOLOGIA,SIG,5,DISCUSSÃO DE CASOS CLÍNICOS,60
19/9/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,4,APRESENTAÇÃO DE ARTIGO,90
20/9/2016,SIG SENTINELAS EM AÇÃO,SIG,3,INCIDENTES RELACIONADOS A ASSISTÊNCIA À SAÚDE,60
20/9/2016,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,2,ENGENHARIA CLÍNICA,30
21/9/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,5,DISCUSSÃO DE CASOS OPERADOS,90
21/9/2016,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,19,QUIMIOEMBOLIZAÇÃO HEPÁTICA,50
26/9/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,4,DISCUSSÃO DE CASOS OPERADOS,90
26/9/2016,QUALIFICAÇÃO DE TESE DE DOUTORADO,BANCA DOUTORADO,22,CONSTITUIÇÃO DE SUJEITOS MILITANTES NA EMFERMAGEM: UM ESTUDO HISTÓRICO E FOUCOULTIANO,210
27/9/2016,SIG SENTINELAS EM AÇÃO,SIG,3,PERFIL DO HC-UNICAMP E ATUAÇÃO DO NÚCLEO DE SEGURANÇA DO PACIENTE,60
28/9/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,10,DISCUSSÃO DE CASOS OPERADOS,90
28/9/2016,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,7,RADIOFREQUÊNCA NO TRATAMENTO DO CHC,70
30/9/2016,SIG UROLOGIA PEDIÁTRICA,SIG,4,REFLUXO VESICOURETRAL: QUANDO OPERAR- QUANDO INJETAR,90
3/10/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,4,DISCUSSÃO DE CASOS OPERADOS,60
4/10/2016,SIG AVC,SIG,6,CUIDADOS NEUROCRÍTICOS DO PACIENTE,60
4/10/2016,SIG SENTINELAS EM AÇÃO,SIG,3,ATUAÇÃO DO NÚCLEO DE ESTOMATOTERAPIA NA PREVENÇÃO DE FERIDAS / A IMPLANTAÇÃO DO PROTOCOLO DE QUEDAS,60
4/10/2016,SIG SIMULAÇÃO EM SAÚDE,SIG,10,HABILIDADES DE COMUNICAÇÃO NO LABORATÓRIO DE SIMULAÇÃO,70
5/10/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,11,SÍNDROME AÓRTICA AGUDA,90
5/10/2016,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,9,NOVOS ALVOS PARA TERAPÊUTICA DA HEPATITE B,90
5/10/2016,REUNIÃO DO COLEGIADO DOS GEPES,VIDEOCONFERÊNCIA,1,GERÊNCIA DE ENSINO E PESQUISA,150
6/10/2016,SIG SAÚDE DA CRIANÇA E DO ADOLESCENTE,SIG,12,REFLUXO GASTROESOFÁGICO: FISIOLÓGICO X PATOLÓGICO,60
6/10/2016,CURSO DE CIRURGIA - UROLOGIA,VIDEOCONFERÊNCIA,10,CORREÇÃO DE PROLAPSO VAGINAL,300
10/10/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,2,DISCUSSÃO DE CASOS OPERADOS,90
10/10/2016,SIG ENDOCRINOLOGIA PEDIÁTRICA,SIG,6,SÍNDROME DE CUSHING: DESAFIO DIAGNÓSTICO EM PACIENTE DE 02 ANOS,90
11/10/2016,SIG SENTINELAS EM AÇÃO,SIG,2,NOVAS SUBSTÂNCIAS- UM NOVO DESAFIO,60
14/10/2016,SIG TERAPIA OCUPACIONAL,SIG,5,ACOLHIMENTO MULTIPROFISSIONAL EM ONCOLOGIA,90
17/10/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,4,DISCUSSÃO DE CASOS OPERADOS,120
17/10/2016,VIDEOCONFERÊNCIA AASLD,VIDEOCONFERÊNCIA,1,AASLD,60
18/10/2016,SIG SENTINELAS EM AÇÃO,SIG,5,SEGUIMENTO DE TRANSFUSÃO E SUA IMPORTÂNCIA PARA A HEMOVIGILÂNCIA,60
18/10/2016,SESSÃO SEGURANÇA ALIMENTAR,SESSÃO,2,SEGURANÇA ALIMENTAR: CIÊNCIA ALIMENTANDO O BRASIL,60
19/10/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,11,TRAUMA CERVICAL E TORÁCICO,100
19/10/2016,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,12,TRATAMENTO VHC PÓS TRANSPLANTE,90
21/10/2016,SIG UROLOGIA PEDIÁTRICA,SIG,1,UROPEDIATRIA DE CONSULTÓRIO: FIMOSE- ENURESE- CRIPTORQUIDIA E VARICOCELE,90
21/10/2016,SIG TELEPSIQUIATRIA,SIG,10,DIMENSÕES SINTOMATOLOGICAS DO AUTISMO: OS MANUAIS DIAGNÓSTICOS E A ESCALA LABIRINTO,120
25/10/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,11,TRAUMA ABDOMINAL,120
25/10/2016,SIG SENTINELAS EM AÇÃO,SIG,2,"LESÃO POR POSICIONAMENTO CIRÚRGICO E PREVENÇÃO DE QUEIMADURA POR PLACA DE BISTURI / ADAPTAÇÃO DE ""CHECK LIST"" DE CIRURGIA SEGURA PARA A REALIDADE DO HC",60
25/10/2016,SESSÃO JUDICIALIZAÇÃO EM SÁUDE,WEBCONFERÊNCIA,6,JUDICIALIZAÇÃO EM SÁUDE,270
26/10/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,3,DISCUSSÃO DE CASOS OPERADOS,90
26/10/2016,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,14,TRATAMENTO MEDICAMENTOSO DO CHC,90
27/10/2016,DEFESA DE TESE DE DOUTORADO,BANCA DOUTORADO,8,INTEGRALIDADE DO CUIDADO NA ATENÇÃO PSICOSSOCIAL,210
29/10/2016,CURSO DE CIRURGIA - RECONSTRUÇÃO DE MAMA, VIDEOCONFERÊNCIA,19,RECONSTRUÇÃO DE MAMA,360
31/10/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,2,DISCUSSÃO DE CASOS OPERADOS,80
14/11/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,2,DISCUSSÃO DE CASO,80
16/11/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,8,DISCUSSÃO DE CASO,90
16/11/2016,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,11,HEPATITE ALCOÓLICA,90
21/11/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,4,APRESENTAÇÃO DE ARTIGO,60
21/11/2016,REUNIÃO DO INTERNATO,REUNIÃO DRª SUZY,17,REUNIÃO PEDIATRIA,60
22/11/2016,SIG SENTINELAS EM AÇÃO,SIG,1,O USO DA TECNOLOGIA PARA SEGURANÇA DO PACIENTE,60
23/11/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,9,CASO CLÍNICO,90
23/11/2016,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,14,ELASTOGRAFIA HEPÁTICA TRANSITÓRIA (FIBROSCAN) - FUNDAMENTOS E APLICABILIDADE,60
24/11/2016,SIG SAÚDE DA CRIANÇA E ADOLESCENTE,SIG,1,DESENVOLVIMENTO EMOCIONAL PRIMITIVO: PRAZER- DOR E PERDAS PERDIDAS,60
25/11/2016,SIG UROLOGIA PEDIÁTRICA,SIG,10,PATOLOGIAS OBSTRUTIVAS URETEAIS: MEGA URETER- URETOIDE- ECTOPIA,90
25/11/2016,SIG TELEPSIQUIATRIA,SIG,10,ESTRESSE E BURNOUT EM ESTUDANTES DE MEDICINA,120
28/11/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,3,DOR,60
29/11/2016,SIG SENTINELAS EM AÇÃO,SIG,1,SEGURANÇA DO PACIENTE: AÇÕES DO SERVIÇO DE FARMÁCIA,60
30/11/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,9,VASCULITES,120
30/11/2016,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,15,ELASTOGRAFIA HEPÁTICA TRANSITÓRIA (FIBROSCAN) NA HEPATITE B,90
3/12/2016,CURSO DE CIRURGIA - OTORRINO,VIDEOCONFERÊNCIA,12,CIRURGIA ENDOSCÓPICA - CASOS CLÍNICOS,300
6/12/2016,SIG AVC,SIG,3,HIGH LIGHTS DE 2016 E PERSPECTIVA 2017,60
6/12/2016,SIG SENTINELAS EM AÇÃO,SIG,4,TREINAMENTO EM GESTÃO DE RISCO PELO AVA,60
6/12/2016,SIG SIMULAÇÃO EM SAÚDE,SIG,4,AVALIAÇÃO DO SIG PELOS PACIENTES- DISCUSSÃO- DEFINIÇÃO DA AGENDA 2017,60
7/12/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,12,COLAGENOSES,90
7/12/2016,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,19,MANIFESTAÇÕES EXTRA - HEPATICAS DA HEPATITE C GUIDELINE LATINO AMERICANO,60
12/12/2016,SIG ENDOCRINOLOGIA PEDIÁTRICA,SIG,8,SÍNDROME METABÓLICA EM ADOLESCENTES DA REGIÃO METROPOLITANA DA GRANDE VITÓRIA,60
12/12/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,2,CASOS CLÍNICOS,90
13/12/2016,SIG SENTINELAS EM AÇÃO,SIG,2,CONTROLE DE INFECÇÃO EM SERVIÇOS DE DIAGNÓSTICOS E TERAPEUTICA POR IMAGEM,60
14/12/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,11,ARTERIOPATIAS VASOMOTORAS,120
19/12/2016,DEFESA DE DISSERTAÇÃO DE MESTRADO,BANCA DE MESTRADO,15,ANÁLISE DO PERFIL DE SEGURANÇA DO TRATAMENTO PARA HANSENÍASE EM HOSPITAL UNIVERSITÁRIO DE SALVADOR BAHIA 2009 - 2015,240
21/12/2016,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,11,HEMANGIOMAS E MALFORMAÇÕES VASCULARES,105
