DATA,ATIVIDADE,TIPO,PATICIPANTES,TEMA,TEMPO (MIN)
5/7/2017,DEFESA DE TESE DE DOUTORADO,BANCA DOUTORADO,1,FATORES ASSOCIADOS AO S COMPORTAMENTOS DE RISCO PARA A SAÚDE EM  ADOLESCENTES DE BELO HORIZONTE,180
5/7/2017,REUNIÃO DO INTERNATO,REUNIÃO DRª SUZY,3,REUNIÃO PEDIATRIA,60
7/7/2017,SIG TERAPIA OCUPACIONAL,SIG,5,QUALIDADE DE VIDA RELACIONADA À SAÚDE E USO DE TECNOLOGIA DE COMUNICAÇÃO ALTERNATIVA POR PESSOAS COM CÂNCER DE CABEÇA E PESCOÇO,90
10/7/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,7,DISCUSSÃO DE CASOS OPERADOS,80
10/7/2017,REUNIÃO ADMINISTRATIVA,REUNIÃO SRAS,3,REUNIÃO ADMINISTRATIVA,110
11/7/2017,SIG SENTINELAS EM AÇÃO,SIG,2,EXPERIÊNCIA EM RECUPERAÇÃO INTRA-OPERATÓRIA DE SANGUE (RIOS) NO INSTITUTO DR. JOSÉ FROTA,60
12/7/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,15,ANEURISMA DE AORTA ABDOMINAL,90
12/7/2017,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,18,INFECÇÃO NO CIRRÓTICO,80
12/7/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,1,MODELO DE CHECKLIST,120
12/7/2017,REUNIÃO UFBA-SESAB,TELESSAÚDE,4,TELEREGULAÇÃO,100
13/7/2017,SIG REUMATOLOGIA PEDIÁTRICA,SIG,3,DISCUSSÃO DE CASO CLÍNICO,60
13/7/2017,GRAVAÇÃO DE VÍDEOAULA INTERNA - PEDIATRIA,GRAVAÇÃO VÍDEOAULA,1,CICLO INTERMEDIÁRIO DE PEDIATRIA,60
13/7/2017,REUNIÃO ADMINISTRATIVA,REUNIÃO SRAS,3,REUNIÃO ADMINISTRATIVA,30
13/7/2017,SIG RCP,SIG,1,BRADI E TAQUIRRITIMIA NA PCR,60
17/7/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,7,DISCUSSÃO DE CASOS OPERADOS,80
18/7/2017,SIG SENTINELAS EM AÇÃO,SIG,4,TRATATIVA DOS EVENTOS SENTINELA DO INSTITUTO DR. JOSÉ FROTA - CONQUISTAS E DESAFIOS,60
19/7/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,15,ANEURISMA DE AORTA ABDOMINAL,120
19/7/2017,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,35,DIAGNÓSTICO DIFERENFCIAL DOS NÓDULOS DO FÍGADO NA PRÁTICA CLÍNICA,75
20/7/2017,SIG SAÚDE DA CRIANÇA E DO ADOLESCENTE,SIG,15,NOVO AIDPI CRIANÇA: LANÇAMENTO DOS MANUAIS,60
20/7/2017,SIG TRAUMA – CIRURGIA-  EMERGÊNCIA E TRAUMA,SIG,3,TRUMA HEPÁTICO- CONTROLE DE DANO- TRAUMA DE VEIA CAVA INFERIOR- INFRA E RETRO-HEPÁTICO,60
21/7/2017,SIG TELECOLOPROCTOLOGIA,SIG,3,DISCUSSÃO DE CASOS CLÍNICOS,90
24/7/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,5,DISCUSSÃO DE CASOS OPERADOS,124
24/7/2017,GRAVAÇÃO DE VÍDEOAULA INTERNA - UROLOGIA,GRAVAÇÃO VÍDEOAULA,1,INCONTINÊNCIA URINÁRIA NO ADULTO,60
25/7/2017,SESSÃO CLÍNICA PNEUMO-RADIOLOGIA,SESSÃO,10,DISCUSSÃO DE CASOS CLÍNICOS,90
26/7/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,16,ANEURISMA ROTO,120
26/7/2017,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,22,DISCUSSÃO DE CASOS CLÍNICOS: HEPATITE AUTO-IMUNE,60
26/7/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,1,MODELO DE CHECKLIST,120
31/7/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,7,DISCUSSÃO DE CASOS OPERADOS,120
31/7/2017,REUNIÃO DO INTERNATO,REUNIÃO DRª SUZY,13,REUNIÃO PEDIATRIA,60
31/7/2017,GRAVAÇÃO DE VÍDEOAULA INTERNA - UROLOGIA,GRAVAÇÃO VÍDEOAULA,1,INCONTINÊNCIA URINÁRIA,60
1/8/2017,SIG AVC,SIG,6,APLICAÇÕES ATUAIS DO DOOPLER TRANSCRANIANO NA DOENÇA CEREBROVASCULAR,60
1/8/2017,SIG SIMULAÇÃO EM SAÚDE,SIG,3,DEBRIEFING,60
2/8/2017,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,1,INTERNATIONAL HIVER FOUDATION,100
2/8/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,14,ANEURISMA DE AORTA TORACO ABDOMINAL,120
2/8/2017,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,30,ELASTOGRAFIA POR RESSONÂNCIA,60
7/8/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,5,DISCUSSÃO DE CASOS OPERADOS,90
7/8/2017,REUNIÃO HEPATOLOGIA,REUNIÃO HEPATOLOGIA,1,CLÍNICA ECHO,120
8/8/2017,SIG SENTINELAS EM AÇÃO,SIG,2,ALTA QUALIFICADA,60
9/8/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,15,ANEURISMA DE AORTA TORACO ABDOMINAL,120
9/8/2017,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,35,RESSONÂNCIA MAGNÉTICA QUANTITATIVA PARA AVALIAÇÃO DE DEPÓSITO DE GORDURA E FERRO NO FÍGADO,70
9/8/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,1,GRUPO DE TRABALHO SST,120
10/8/2017,SIG RCP,SIG,6,TRATAMENTO CLÍNICO OTIMIZADO PARA DAC ESTÁVEL: O QUE É E QUAIS AS EVIDÊNCIAS,60
11/8/2017,SIG TÉCNICO OPERACIONAL,SIG,1,HOMOLOGAÇÃO: SOBRE A HOMOLOGAÇÃO- PROCEDIMENTOS E EVOLUÇÃO,120
11/8/2017,SIG TERAPIA OCUPACIONAL,SIG,13,EXPERIÊNCIA DE PRESCRIÇÃO E ADAPTAÇÃO DA CADEIRA DE RODAS NO CONTEXTO HOSPITALAR: DESAFIOS,90
14/8/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,6,DISCUSSÃO DE CASOS OPERADOS,60
14/8/2017,SIG ENDOCRINOLOGIA PEDIÁTRICA,SIG,11,HIPERTIREOIDISMO NEONATAL: RELATO DE CASO E DISCUSSÃO,60
15/8/2017,SIG SENTINELAS EM AÇÃO,SIG,6,APLICAÇÃO DO FMEA - PROCESSO DE MEDICAÇÃO EM UNIDADES DE INTERNAÇÃO,60
16/8/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,11,DISCUSSÃO DE CASOS OPERADOS,100
16/8/2017,REUNIÃO ADMINISTRATIVA,REUNIÃO SRAS,2,REUNIÃO ADMINISTRATIVA,13
16/8/2017,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,22,BOCA AMARGA - SINTOMA OU EPIFENÔMO,50
17/8/2017,SIG SAÚDE DA CRIANÇA E DO ADOLESCENTE,SIG,2,LINHA DE CIUDADO DE PREVENÇÃO DA VIOLÊNCIA CONTRA CRIANÇA E ADOLESCENTES,60
17/8/2017,SIG TRAUMA – CIRURGIA-  EMERGÊNCIA E TRAUMA,SIG,24,TRAUMATISMO DE VISCERAS OCAS,80
17/8/2017,REUNIÃO TELESSAÚDE,TELESSAÚDE,5,REUNIÃO TELESSAÚDE,110
21/8/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,6,DISCUSSÃO DE CASOS OPERADOS,120
21/8/2017,REUNIÃO ADMINISTRATIVA,REUNIÃO SRAS,3,REUNIÃO ADMINISTRATIVA,30
21/8/2017,REUNIÃO MINISTÁRIO DA SAÚDE,VIDEOCONFERÊNCIA,4,REDE LABORATORIAL,180
22/8/2017,DEFESA DE DISSERTAÇÃO DE MESTRADO,BANCA MESTRADO,7,CONCILIAÇÃO MEDICAMENTOSA EM UM HOSPITAL UNIVERSITÁRIO,120
23/8/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,14,ANEURISMAS VISCERAIS,120
23/8/2017,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,28,ENFERMIDADE VASCULAR PORTAL: SCHISTOSSOMIASIS X DIAGNÓSTICOS DIFERENCIALES,90
23/8/2017,SIG COORDENADORES RUTE,SIG,1,APRESENTAÇÃO DO PLANO DE ATIVIDADES E OPERAÇÃO DA UINIDADE RUTE NA INSTITUIÇÃO,100
23/8/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,1,REUNIÃO EBSERH,120
25/8/2017,QUALIFICAÇÃO DE TESE DE DOUTORADO,BANCA DOUTORADO,9,PLOBLEMA ÉTICOS NO CUIDADO A CRIANÇA: DELIBERAÇÃO MORAL DE ENFERMEIRAS,210
28/8/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,4,DISCUSSÃO DE CASOS OPERADOS,90
28/8/2017,SESSÃO CLÍNICA HEMODINÂMICA,SESSÃO,8,DISCUSSÃO DE CASOS,90
29/8/2017,SESSÃO CLÍNICA PNEUMO-RADIOLOGIA,SESSÃO,11,DISCUSSÃO DE CASOS CLÍNICOS,120
30/8/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,15,APRESENTAÇÃO DE PROJETOS - TCC,120
30/8/2017,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,30,RECOMENDAÇÕES DE VACINAÇÃO ÁRA PORTADORES DE HEPATITE CRÔNICA,120
30/8/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,2,DIRETRIZES PARA EDUCAÇÃO PERMANENTE EBSERH,120
4/9/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,4,DISCUSSÃO DE CASOS OPERADOS,100
4/9/2017,GRAVAÇÃO DE VÍDEOAULA INTERNA - PEDIATRIA,GRAVAÇÃO VÍDEOAULA,1,DOENÇA INFLAMATÓRIA INTESTINAL,120
4/9/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,8,PROJETO DE EXPANSÃO DO SETOR DE REGULAÇÃO E AVALIAÇÃO EM SAÚDE,50
5/9/2017,SIG AVC,SIG,7,EXPECTRO DA DEMÊNCIA VASCULAR,60
5/9/2017,SIG SIMULAÇÃO EM SAÚDE,SIG,3,A EXPERIÊNCIA DA ESCOLA DE ENFERMAGEM DA UFMT NA EDUCAÇÃO EM SAÚDE,60
5/9/2017,REUNIÃO TELESSAÚDE,TELESSAÚDE,10,PROJETO TELEDIAGNÓSTICO EM ESPIROMETRIA,90
6/9/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,13,DOENÇA CEREBROVASCULAR EXTRACRANIANA,100
6/9/2017,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,14,RADIOINTERVENÇÃO NAS OBSTRUÇÕES DAS VIAS BILIARES,45
11/9/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,6,APRESENTAÇÃO DE CASOS CIRÚRGICOS,80
11/9/2017,SIG ENDOCRINOLOGIA PEDIÁTRICA,SIG,11,EXERCÍCIO FÍSICO EM CRIANÇAS E ADOLESCENTES COM DIABETES MELLITUS TIPO 1,70
11/9/2017,REUNIÃO GRADUAÇÃO SBP,WEBCONFERÊNCIA,1,REUNIÃO GRADUAÇÃO SBP,80
12/9/2017,SIG SENTINELAS EM AÇÃO,SIG,3,PREVENÇÃO DE PNEUMONIA NÃO ASSOCIADA À VENTILAÇÃO MECÂNICA,60
12/9/2017,DEFESA DE TESE DE DOUTORADO,BANCA DOUTORADO,1,ALTERAÇÕES DE SAÚDE- RESILIÊNCIA E QUALIDADE DE VIDA DE ESTUDANTES DE GRADUAÇÃO EM ENFERMAGEM NO PRIMEIRO ANO LETIVO,304
13/9/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,15,ARTIGO ACADÊMICO,100
13/9/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,1,GRUPO DE TRABALHO PARA ESTUDO E ELABORAÇÃO DO REGULAMENTO DE LICITAÇÕES E CONTRATOS- NOS TERMOS DA LEI Nº 13.303/2016,45
13/9/2017,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,32,HEPATITE A,100
13/9/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,1,COMISSÃO FARMÁCIO TERAPÊUTICA,100
14/9/2017,SIG RESSUSCITAÇÃO CARDIOPULMONAR,SIG,1,ATIVIDADE ELÉTRICA SEM PULSO POR TEP - COMO CONDUZIR,60
14/9/2017,SIG COLABORATIVO EDUCAÇÃO MÉDICA,SIG,2,ENVELHECIMENTO POPULACIONAL E O ENSINO,60
15/9/2017,SIG TÉCNICO OPERACIONAL,SIG,1,PESQUISA DE SATISFAÇÃO DA RNP SOBRE O SERVIÇO DE VIDEOCONFERÊNCIA,120
15/9/2017,REUNIÃO PROJETO DE PESQUISA,VIDEOCONFERÊNCIA,1,PROJETO DE PESQUISA,120
18/9/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,7,DISCUSSÃO DE CASOS OPERADOS,70
18/9/2017,SIG COORDENADORES DE UNIDADE RUTE,SIG,1,APRESENTAÇÃO DO PLANO DE ATIVIDADES E OPERAÇÃO DA UNIDADE RUTE NA INSTITUIÇÃO,90
19/9/2017,GRAVAÇÃO DE VÍDEOAULA INTERNA - UROLOGIA PEDIÁTRICA,GRAVAÇÃO VÍDEOAULA,1,INCONTINÊNCIA,80
19/9/2017,SIG SENTINELAS EM AÇÃO,SIG,6,SISTEMA DE INFORMAÇÃO DO PACIENTE,60
19/9/2017,SIG DEGLUTIÇÃO E DISFAGIA,SIG,7,VIDEOFLUOROSCOPIA NA POPULAÇÃO INFANTIL,64
20/9/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,13,DISSECÇÃO AÓRTICA AGUDA,80
20/9/2017,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,13,TRATAMENTO HCV - PCDT 2017,80
21/9/2017,SIG SAÚDE DA CRIANÇA E DO ADOLESCENTE,SIG,24,INTERNET SEGURA PARA CRIANÇAS E ADOLESCENTES,90
21/9/2017,SIG TRAUMA - CIRURGIA DE EMERGÊNCIA E TRAUMA,SIG,15,TRAUMATISMOS VASCULARES ABDOMINAIS,60
26/9/2017,GRAVAÇÃO DE VÍDEOAULA INTERNA - UROLOGIA,GRAVAÇÃO VÍDEOAULA,1,ANORMALIDADES GENITAIS EM CRIANÇAS,60
27/9/2017,REUNIÃO ADMINISTRATIVA,REUNIÃO SRAS,5,REUNIÃO ADMINISTRATIVA,100
27/9/2017,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,17,DISCUSSÃO DE CASOS,80
2/10/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,3,DISCUSSÃO DE CASOS OPERADOS,80
3/10/2017,SIG AVC,SIG,1,ATIVIDADE FÍSICA NA REABILITAÇÃO DE PACIENTES COM AVC,60
3/10/2017,SIG SIMULAÇÃO EM SAÚDE,SIG,2,OSCE NO INTERNATO DE CIRÚRGICA: DESAFIOS ACADÊMICOS E DOCENTES,70
4/10/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,10,TRAUMA VASCULAR CERVICAL,100
4/10/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,2,EXPERIÊNCIA DO SVSSP DO HUOL - UFRN NO USO DO PAINEL DE INDICADORES DE SEGURANÇA DO PACIENTE,120
4/10/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,1,GESTÃO DE HU,120
4/10/2017,REUNIÃO DO INTERNATO,REUNIÃO DRª SUZY,5,REUNIÃO PEDIATRIA,30
6/10/2017,DEFESA DE DISSERTAÇÃO DE MESTRADO,BANCA MESTRADO,9,AVALIAÇÃO A POSSÍVEIS OMISSÇOES DE PRESCRIÇÃO DE MEDICAMENTOS CONFORME OS CRITÉRIOS START EM UM HOSPITAL DO NORDESTE BRASILEIRO,210
9/10/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,6,DISCUSSÃO DE CASOS OPERADOS,55
9/10/2017,SIG ENDOCRINOLOGIA PEDIÁTRICA,SIG,4,DISCUSSÃO DE CASOS CLÍNICOS: DDS,45
9/10/2017,DEFESA DE TESE DE DOUTORADO,BANCA DOUTORADO,1,EFEITO DA TERAPIA DE LONGA DURAÇÃO COM ÁCIDO VELEDRÔMICO NO OSSO ESPONJOSO DE MANDÍBULA,170
10/10/2017,SIG SENTINELAS EM AÇÃO,SIG,2,A EXPERIÊNCIA DE IMPLANTAÇÃO DE UMA CENTRAL DE ANÁLISE DE PRESCRIÇÃO,60
10/10/2017,GRAVAÇÃO DE VÍDEOAULA INTERNA - UROLOGIA,GRAVAÇÃO VÍDEOAULA,1,DOENÇAS SEXUALMENTE TRANSMISSÍVEIS,30
11/10/2017,GRAVAÇÃO DE VÍDEOAULA INTERNA - UROLOGIA,GRAVAÇÃO VÍDEOAULA,1,CÂNCER DE BEXIGA,35
11/10/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,6,TRAUMA TORÁCICO,85
11/10/2017,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,13,O PAPAEL DO FIBROSCAN NO PORTADOR INATIVO DO VÍRUS B,70
16/10/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,4,DISCUSSÃO DE CASOS OPERADOS,75
17/10/2017,SIG SENTINELAS EM AÇÃO,SIG,4,ESTATÉGIA DE IMPLANTAÇÃO E MANUTENÇÃO DO NÚCLEO DE SEGURANÇA DO PACIENTE DO HOSPITAL DAHER,67
17/10/2017,SIG DEGLUTIÇÃO E DISFAGIA,SIG,7,PRINCÍPIOS DA NEUROPLASTICIDADE NA REABILITAÇÃO DAS DISFAGIAS NEUROGÊNICAS DE ADULTOS OU IDOSOS,60
18/10/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,13,TRAUMA VASCULAR ABDOMINAL,105
18/10/2017,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,16,HEPATITE ALCOÓLICA,75
19/10/2017,GRAVAÇÃO DE VÍDEOAULA INTERNA - UROLOGIA,GRAVAÇÃO VÍDEOAULA,1,URGÊNCIAS UROLÓGICAS,60
19/10/2017,SIG SAÚDE DA CRIANÇA E DO ADOLESCENTE,SIG,5,TRANSTORNO ALIMENTAR RESTRITIVO EVITATIVO,60
19/10/2017,SIG TRAUMA – CIRURGIA-  EMERGÊNCIA E TRAUMA,SIG,25,TRAUMATISMOS UROLÓGICOS,60
19/10/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,6,DIMENSIONAMENTO DAS ÁREAS ADMINISTRATIVAS DAS FILIAIS EBSERH,85
20/10/2017,QUALIFICAÇÃO DE TESE DE DOUTORADO,BANCA DOUTORADO,10,INSERÇÃO PROFISSIONAL DE ENFERMEIRAS EGRESSAS DOS PROGRAMAS DE RESIDÊNCIAS MULTIPROFISSIONAIS EM ÁREA PROFISSIONAL,180
23/10/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,5,DISCUSSÃO DE CASOS OPERADOS,95
24/10/2017,SIG SENTINELAS EM AÇÃO,SIG,1,IMPLANTAÇÃO DO PROTOCOLO DE QUEDA: UM DESAFIO POSSÍVEL,55
24/10/2017,GRAVAÇÃO DE VÍDEOAULA INTERNA - UROLOGIA,GRAVAÇÃO VÍDEOAULA,1,1. UROPATIAS OBSTRUTIVAS NA INFÂNCIA 2. INFECÇÃO DO TRATO URINÁRIO,90
25/10/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,11,TRAUMATISMO VASCULAR PERIFÉRICO,120
25/10/2017,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,17,HEPATITE A,60
25/10/2017,SESSÃO CLÍNICA PNEUMO-RADIOLOGIA,SESSÃO,13,DISCUSSÃO DE CASOS CLÍNICOS,90
26/10/2017,VIDEOCONFERÊNCIA BIOMATERIAIS,VIDEOCONFERÊNCIA,1,INTRODUÇÃO À CIÊNCIA DOS BIOMATERIAIS,120
27/10/2017,DEFESA DE TESE DE DOUTORADO,BANCA DOUTORADO,1,FORAMINAS ACESSÓRIAS DA REGIÃO ANTERIOR DA MAXILA EM TOMOGRAFIA COMPUTADORIZADA DE FEIXE CÔNICO,165
30/10/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,5,DISCUSSÃO DE CASOS OPERADOS,85
31/10/2017,SIG SENTINELAS EM AÇÃO,SIG,6,A IMPORTÂNCIA DA HIGIENE BUCAL NA PREVENÇÃO DA PNEUMONIA HOSPITALAR,75
1/11/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,11,DOENÇA RENOVASCULAR,120
1/11/2017,REUNIÃO ADMINISTRATIVA,REUNIÃO SRAS,5,REUNIÃO ADMINISTRATIVA,150
1/11/2017,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,16,QUANDO O TRATAMENTO É ÚTIL OU FÚTIL NO PACIENTE CIRRÓTICO - CRITÉRIOS PROGNÓSTICOS,40
1/11/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,1,GRUPO DE TRABALHO SST,96
6/11/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,5,DISCUSSÃO DE CASOS OPERADOS,77
7/11/2017,SIG AVC,SIG,8,AVE E HEMINEGLIGÊNCIA: ABORDAGEM NO PROGRAMA DE REABILITAÇÃO,40
7/11/2017,SIG SENTINELAS EM AÇÃO,SIG,3,PROTOCOLO DE TRANSFUSÃO MACIÇA- EXPERIÊNCIA DO INSTITUTO DR. JOSÉ FROTA,60
7/11/2017,SIG SIMULAÇÃO EM SAÚDE,SIG,2,EXPERIÊNCIA DO USO DE SIMULAÇÃO EM PROGRAMA DE SELEÇÃO PARA RESIDÊNCIA MÉDICA,60
8/11/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,13,ISQUEMIA MESENTÉRICA / ARTIGO CIENTÍFICO,105
9/11/2017,GRAVAÇÃO DE VÍDEOAULA INTERNA - UROLOGIA,GRAVAÇÃO VÍDEOAULA,1,TUMOR DO RIM,110
10/11/2017,SIG TÉCNICO OPERACIONAL,SIG,2,REAL PRESENCE: CURSO E SUPORTE,65
10/11/2017,SIG TERAPIA OCUPACIONAL,SIG,6,A INTERVENÇÃO DA TERAPIA OCUPACIONAL NA CARDIOPATIA CONGÊNITA,90
13/11/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,21,ELABORAÇÃO DO TERMO DE REFERÊNCIA,240
13/11/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,4,DISCUSSÃO DE CASOS OPERADOS,60
14/11/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,23,ELABORAÇÃO DO TERMO DE REFERÊNCIA,240
14/11/2017,SIG SENTINELAS EM AÇÃO,SIG,2,IMPLANTAÇÃO DA META 01 - IDENTIFICANDO CORRETAMENTO O PACIENTE NO HGR,60
14/11/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,9,PROJETO DE EXPANSÃO DA REGULAÇÃO ASSISTENCIAL,110
16/11/2017,REUNIÃO ADMINISTRATIVA,REUNIÃO SRAS,2,REUNIÃO ADMINISTRATIVA,30
16/11/2017,TARDE DE ESTUDO,UTILIZAÇÃO DE COMPUTADOR,2,TARDE DE ESTUDO,170
16/11/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,22,ELABORAÇÃO DO TERMO DE REFERÊNCIA,240
17/11/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,20,ELABORAÇÃO DO TERMO DE REFERÊNCIA,240
17/11/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,1,ORDEM DE SERVIÇO SEI,80
20/11/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,5,DISCUSSÃO DE CASOS OPERADOS,90
20/11/2017,REUNIÃO ADMINISTRATIVA,REUNIÃO SRAS,3,REUNIÃO ADMINISTRATIVA,95
21/11/2017,SIG SENTINELAS EM AÇÃO,SIG,3,SISTEMAS DE INFORMAÇÃO PARA VIGILÂNCIA DE INCIDENTES NAS INSTITUIÇÕES PERTENCENTES A REDE DE CONSUMO SEGURO SAÚDE,70
21/11/2017,SIG DEGLUTIÇÃO E DISFAGIA,SIG,8,ATUAÇÃO FONOAUDIOLÓGICA EM UTI NEONATAL. USO DA ELETROESTIMULAÇÃO NA REABILITAÇÃO DAS DISFAGIAS NEUROGÊNICAS,65
22/11/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,13,ARTRITE TEMPORAL E DOENÇA DE TAKAYASU / ARTIGO CIENTÍFICO,120
22/11/2017,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,1,GRUPO DE TRABALHO SST,70
22/11/2017,SIG COORDENADORES,SIG,1,PLANO DE ATIVIDADES E OPERAÇÃO DA UNIDADE RUTE NA INSTITUIÇÃO,150
23/11/2017,SIG TRAUMA – CIRURGIA-  EMERGÊNCIA E TRAUMA,SIG,8,TRAUMA PÉLVICO,60
27/11/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,4,DISCUSSÃO DE CASOS OPERADOS,85
27/11/2017,GRAVAÇÃO DE VÍDEOAULA INTERNA - UROLOGIA,GRAVAÇÃO VÍDEOAULA,1,CIRURGIA DO RABIDIOSSARCOMA,120
27/11/2017,REUNIÃO DO INTERNATO,REUNIÃO DRª SUZY,14,REUNIÃO INTERNATO,100
28/11/2017,DEFESA DE TESE DE DOUTORADO,BANCA DOUTORADO,17,EFETIVIDADE DO MONITORAMENTO REMOTO DE ENFERMAGEM DE MULHERES COM EXCESSO DE PESO: ENSAIO CLÍNICO RANDOMIZADO,180
29/11/2017,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,12,LUPUS E ARTRITE REUMATÓIDE,90
30/11/2017,INTRODUÇÃO À CIÊNCIA DOS BIOMATERIAIS,VIDEOCONFERÊNCIA,1,INTRODUÇÃO À CIÊNCIA DOS BIOMATERIAIS,90
30/11/2017,SIG SAÚDE DA CRIANÇA E DO ADOLESCENTE,SIG,1,DESENVOLVIMENTO MENTAL E PSICOSSOCIAL EM CRIANÇAS,60
