DATA,ATIVIDADE,TIPO,PATICIPANTES,TEMA,TEMPO (MIN)
28/8/2015,SIG UROLOGIA PEDIÁTRICA,SIG,7,BEXIGA NEUROGÊNICA E NÃO NEUROGÊNICA: PRINCÍPIOS DE ACOMPANHAMENTO E CONDUTA UROLÓGICA / QUAL O PAPEL DA VIDEOURODINÂMICA NA INFÂNCIA,90
28/8/2015,CURSO DE EXTENSÃO EM COLOPROCTOLOGIA,VIDEOCONFERÊNCIA,10,DISCUSSÃO DE CASO CLÍNICO,237
29/8/2015,CURSO DE CIRURGIA - OTORRINOLARINGOLOGIA, VIDEOCONFERÊNCIA,18,DISCUSSÃO DE CASO CLÍNICO,300
31/8/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,6,DISCUSSÃO DE CASOS OPERADOS,80
31/8/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,3,APRESENTAÇÃO DO PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL,110
1/9/2015,GRAVAÇÃO DE VÍDEOAULA INTERNA - PEDIATRIA,GRAVAÇÃO VÍDEOAULA,1,CICLO INTERMEDIÁRIO DE PEDIATRIA: SUPORTE NUTRICIONAL ENTERAL EM SITUAÇÕES ESPECIAIS - PARALESIA CEREBRAL,75
1/9/2015,SIG AVC,SIG,5,AVC EM JOVEM,55
1/9/2015,SIG SENTINELAS EM AÇÃO,SIG,6,IMPLANTAÇÃO E SEGUIMENTO DO PROGRAMA INSTITUCIONAL DE HIGIENIZAÇÃO DAS MÃOS DO HOSPITAL SÃO FRANCISCO-RIBEIRÃO PRETO-SP,60
2/9/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,7,DISCUSSÃO DE CASOS CLÍNICOS,80
2/9/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,11,TRATAMENTO DA CIRROSE NA HEPATITE C: ALÉM DO PDCT,90
3/9/2015,CURSO SBE,SESSÃO,0,AULA 22: O COCHRANE LIBRARY - COMO RESPONDER PERGUNTAS,120
8/9/2015,SIG SENTINELAS EM AÇÃO,SIG,2,IMPLANTAÇÃO E SEGUIMENTO DO PROGRAMA INSTITUCIONAL DE CIRURGIA SEGURA DO HOSPITAL SÃO FRANCISCO - RIBEIRÃO PRETO SP,45
9/9/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,9,DISCUSSÃO DE CASOS CLÍNICOS,80
9/9/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,18,HEPATITE B NA GESTANTE: DO TRATAMENTO A PREVENÇÃO DA TRANSMISSÃO VERTICAL,120
9/9/2015,VIDEOCONFERÊNCIA ENSINO E PESQUISA,VIDEOCONFERÊNCIA,31,PROGRAMA DE APOIO AOS PROGRAMAS DE RESIDÊNCIAS - PANORAMA NACIONAL DE POLÍTICAS PÚBLICAS,100
9/9/2015,SIG UROLOGIA,SIG,4,DISCUSSÃO DE CASOS,60
10/9/2015,SIG REUMATOLOGIA PEDIÁTRICA,SIG,3,DISCUSSÃO DE CASOS CLÍNICOS,80
10/9/2015,CURSO SBE,SESSÃO,0,AULA 23: REVISÃO SISTEMÁTICA DE ESTUDOS DE ACUBÁCIA,120
10/9/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,15,TREINAMENTO AGHU - MÓDULOS PACIENTES E INTERNAÇÃO,120
10/9/2015,SIG RCP,SIG,1,SIG RCP - CARDIOLOGIA - GENÉTICA CARDIOVASCULAR E CARDIOPATIAS FAMILIARES,60
10/9/2015,SIG COLABORATIVO EM EDUCAÇÃO MÉDICA,SIG,1,SIG COLABORATIVO EM EDUCAÇÃO MÉDICA - EDUCAÇÃO EM SAÚDE - ESCOLHA DA RESIDÊNCIA,60
10/9/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,1,GESTÃO HU - ALINHAMENTO DE CRONOGRAMA GTT4,90
14/9/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,5,DISCUSSÃO DE CASOS,45
14/9/2015,SIG ENDOCRINOLOGIA PEDIÁTRICA,SIG,8,TRIAGEM NEONATAL PARA HCSR: EXPERIÊNCIA DA UFMG,60
15/9/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,3,GESTÃO HU - AMBULATÓRIO ADMINISTRATIVO,120
15/9/2015,SIG SENTINELAS EM AÇÃO,SIG,1,PLANO INTEGRADO PARA A GESTÃO SANITÁRIA DA SEGURANÇA DO PACIENTE EM SERVIÇOS DE SAÚDE,60
15/9/2015,SIG PNEUMOLOGIA,SIG,0,SINDROME DA APNÉIA DO SONO,90
16/9/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,10,TRATAMENTO DE INTERVENÇÕES ISQUÊMICAS EXTRA CRANIANAS,105
16/9/2015,VIDEOCONFERÊNCIA PRECEPTORIA,VIDEOCONFERÊNCIA,27,PROGRAMA DE APOIO AOS PROGRAMAS DE RESIDÊNCIAS - PANORAMA MUNDIAL DA SEGURANÇA DO PACIENTE,120
16/9/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,14,PREVENÇÃO DA REATIVAÇÃO DO VHB COM IMUNOSSUPRESSORES E QT,90
17/9/2015,CURSO SBE,SESSÃO,0,AULA 24: REVISÃO SISTEMÁTICA DE ESTUDOS OBSERVACIONAIS,120
18/9/2015,SIG TELECOLOPROCTOLOGIA,SIG,0,DISCUSSÃO DE CASOS,60
18/9/2015,SIG TELEPSIQUIATRIA,SIG,8,COGNIÇÃO E DEPRESSÃO,120
21/9/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,3,DISCUSSÃO DE CASOS,80
22/9/2015,SIG TELENFERMAGEM - SAÚDE MENTAL,SIG,3,REDE DE ATENÇÃO A PESSOAS COM PROBLEMAS DECORRENTES DO USO DE SUBSTÂNCIAS EM SALVADOR E RIO DE JANEIRO: OS INDIVIDUOS EM SITUAÇÃO DE RUA,120
22/9/2015,SIG SENTINELAS EM AÇÃO,SIG,2,SEGURANÇA DO PACIENTE NA GESTÃO DE PRONTUÁRIOS (PARTE 1),60
23/9/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,7,DISCUSSÃO DE CASOS,120
23/9/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,12,TRATAMENTO DE HEPATITE B NO PACIENTE COM CHC,90
23/9/2015,VIDEOCONFERÊNCIA PRECEPTORIA,VIDEOCONFERÊNCIA,26,PROGRAMA DE APOIO AOS PROGRAMAS DE RESIDÊNCIAS - A EDUCAÇÃO INTERPROFISSIONAL E A INSERÇÃO NOS CURRICULOS DE FORMAÇÃO,120
23/9/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,1,REUNIÃO DO GRUPO DE TRABALHO TÉCNICO,120
23/9/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,3,REUNIÃO OUVIDORIA EBSERH,120
24/9/2015,CURSO SBE,SESSÃO,0,AULA 25: GUIDELINES BASEADO EM EVIDÊNCIAS - IMPORTÂNCIA,120
24/9/2015,SIG SAÚDE DA CRIANÇA E ADOLESCENTE,SIG,7,PEDIATRIA - BRINCAR MÓVEL,60
25/9/2015,SIG UROLOGIA PEDIÁTRICA,SIG,6,REFLUXO VESICOURETERAL: QUANDO OPERAR- QUANDO INJETAR/CONDUTAS CARACTERIZÁVEIS EM OSTOMIAS URINARIAS E COLONIAS - VISÃO CRÍTICA,95
25/9/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,2,TREINAMENTO AGHU - MÓDULO FARMÁCIA,120
25/9/2015,VIDEOCONFERÊNCIA CURSO DE EXTENSÃO EM COLOPROCTOLOGIA,VIDEOCONFERÊNCIA,6,DISCUSSÃO DE CASOS CLÍNICOS,120
28/9/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,4,DOENÇA TROBOLICA COM SINDROME DO DEDO AZUL,60
28/9/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,1,REUNIÃO EBSERH - GRUPO DE TRABALHO TÉCNICO,240
29/9/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,1,GESTÃO HU - TREINAMENTO: MODULO PRESCRIÇÃO DE ENFERMAGEM,120
29/9/2015,SIG SENTINELAS EM AÇÃO,SIG,2,SEGURANÇA DO PACIENTE NA GESTÃO DE PRONTUÁRIOS (PARTE 2),60
30/9/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,7,SÍNDROME AÓRTICA AGUDA/TRATAMENTO ENDOVASCULAR E DOENÇAS DA AÓRTA TORÁCICA,100
30/9/2015,VIDEOCONFERÊNCIA PRECEPTORIA,VIDEOCONFERÊNCIA,30,PROGRAMA DE APOIO AOS PROGRAMAS DE RESIDÊNCIAS - SUS - QUEM SOMOS- ONDE ESTAMOS E PARA ONDE VAMOS,100
30/9/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,3,GESTÃO HU - TECNOLOGIA MÓVEL PARA MÉDICOS E RESIDENTES,60
1/10/2015,CURSO SBE,SESSÃO,0,AULA 26: GUIDEINES ESTRUTURA MÍNIMA E AVALIAÇÃO AGREE,120
1/10/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,6,REPASSE DE RECURSOS DO FNS COM A EBSERH,180
5/10/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,4,INTERVENÇÕES VASCULARES,60
5/10/2015,SIG VACINAÇÃO,SIG,3,AULA INAUGURAL DO SIG VACINAÇÃO,60
6/10/2015,SIG AVC,SIG,6,FOP E AVC: TRATAMENTO ATUAL E PARA QUEM,60
6/10/2015,SIG SENTINELAS EM AÇÃO,SIG,6,PRÁTICAS SEGURAS NA PRESCRIÇÃO DE MEDICAMENTOS: EXPERIÊNCIAS E DESAFIOS NA HUAC,60
7/10/2015,VIDEOCONFERÊNCIA PRECEPTORIA,VIDEOCONFERÊNCIA,34,SEGURANÇA DO PACIENTE: ATUALIZAÇÃO / PANORAMA NACIONAL DA SEGURANÇA DO PACIENTE,110
7/10/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,15,ATUALIZAÇÃO E CASO CLÍNICO HEPATITE E,90
7/10/2015,REUNIÃO DO INTERNATO,REUNIÃO DRª SUZY,15,REUNIÃO DO INTERNATO DE PEDIATRIA,80
8/10/2015,CURSO SBE,SESSÃO,0,AULA 27: ÉTICA - PROCEDIMENTOS NECESSÁRIOS PARA APROVAÇÃO DE PROJETO DE PESQUISA CLÍNICA,120
9/10/2015,VIDEOCONFERÊNCIA CURSO DE EXTENSÃO EM COLOPROCTOLOGIA,VIDEOCONFERÊNCIA,6,DISCUSSÃO DE CASOS CLÍNICOS,175
13/10/2015,VIDEOCONFERÊNCIA FARMÁCIA,VIDEOCONFERÊNCIA,1,ENCONTRO RESIDÊNCIA FARMACÊUTICA,120
13/10/2015,SIG SENTINELAS EM AÇÃO,SIG,2,IMPLANTAÇÃO DO NSP DO CENTRO INTEGRADO DE SAÚDE AMAURY  DE MEDEIROS / GESTÃO DE RISCO NA UNIDADE NEO-NATAL-ESTRATÉGIAS E DESAFIOS,60
14/10/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,10,TRAUMA VASCULAR CERVICAL,90
14/10/2015,VIDEOCONFERÊNCIA PRECEPTORIA,VIDEOCONFERÊNCIA,33,PROGRAMA DE APOIO AOS PROGRAMAS DE RESIDÊNCIAS - TRABALHO EM EQUIPE OU UM CONJUNTO DE PESSOAS TRABALHANDO?,120
14/10/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,11,UPDATE NO MANEJO DA HEPATITE ALCOÓLICA,90
15/10/2015,CURSO SBE,SESSÃO,0,AULA 28: AVALIAÇÃO DE TECNOLOGIAS EM SAÚDE - IMPORTÂNCIA E EXEMPLOS,120
16/10/2015,SIG TELECOLOPROCTOLOGIA,SIG,6,DISCUSSÃO DE CASOS,85
19/10/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,4,ÚLCERA RENAL PENETRANTE,60
20/10/2015,SESSÃO MINISTÉRIO DA SAÚDE,SESSÃO,1,2º ENCONTRO CIENTÍFICO DE PESQUISAS APLICADAS A VIGILÂNCIA EM SAÚDE,150
20/10/2015,SIG SENTINELAS EM AÇÃO,SIG,3,NUTRIVIGILÂNCIA DE FORMULAÇÕES ENTERAIS NO CONTEXTO DA SEGURANÇA DO PACIENTE HOSPITALIZADO,60
21/10/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,10,TRAUMA GRANDES VASOS TORÁCICOS,70
21/10/2015,VIDEOCONFERÊNCIA PRECEPTORIA,VIDEOCONFERÊNCIA,30,PROGRAMA DE APOIO AOS PROGRAMAS DE RESIDÊNCIAS - RECONHECIMENTO DE REDES DE ATENÇÃO À SAÚDE,120
21/10/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,21,HEMORRAGIA VARICOSA - RAVENO V,120
22/10/2015,CURSO SBE,SESSÃO,0,AULA 29: DIREITO A SAÚDE BASEADO EM EVIDÊNCIAS,120
23/10/2015,VIDEOCONFERÊNCIA CURSO DE EXTENSÃO EM CIRURGIA COLOPROCTOLOGIA,VIDEOCONFERÊNCIA,5,CASO CLÍNICO,70
26/10/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,4,CASO CLÍNICO: TRAMBOSE,80
27/10/2015,SIG SENTINELAS EM AÇÃO,SIG,2,PROJETO APLICATIVO: HIGIENIZAÇÃO DAS MÃOS COMO ESTRATÉGIA DE QUALIDADE PARA ASSISTÊNCIA,60
28/10/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,7,TRAUMA VASOS ABDOMINAIS,60
28/10/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,17,CIRROSE SEPTAL INCOMPLETA: UMA ENTIDADE CLÍNICA OU ACHADO HISTOPATOLÓGICO,90
28/10/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,5,APRESENTAÇÃO DO SISTEMA DE MONITORAMENTO DO PDE,90
29/10/2015,CURSO SBE,SESSÃO,0,AULA 30: ECONOMIA EM SAÚDE,120
29/10/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,5,GDC E NORMA DE PÓS GRADUAÇÃO,90
3/11/2015,SIG SENTINELAS EM AÇÃO,SIG,5,EVENTOS ADVERSOS DO CICLO DO SANGUE,50
3/11/2015,SIG AVC,SIG,5,TRANSMISSÃO DE IMAGENS À DISTÂNCIA: PACS E TELERRADIOLOGIA DE BAIXO CUSTO,65
4/11/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,2,3º REUNIÃO DE EQUIPE SAÚDE E SEGURANÇA DO PACIENTE,120
4/11/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,7,TRAUMA VASCULAR DE EXTREMIDADES,90
4/11/2015,VIDEOCONFERÊNCIA PRECEPTORIA,VIDEOCONFERÊNCIA,25,PROGRAMA DE APOIO AOS PROGRAMAS DE RESIDÊNCIAS - INFRAESTRUTURA E SERVIÇOS PARA OS MEMBROS RUTE,100
4/11/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,20,ENCEFALOPATIA HEPÁTICA: EASL GUIDEINE,120
6/11/2015,VIDEOCONFERÊNCIA CURSO DE EXTENSÃO EM COLOPROCTOLOGIA,VIDEOCONFERÊNCIA,2,CASO CLÍNICO CIRÚRGICO,76
9/11/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,3,ESTENOSE DE ARTÉRIA CARÓTIDA,65
9/11/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,7,TREINAMENTO VIGIHOSP,155
9/11/2015,SIG ENDOCRINOLOGIA PEDIÁTRICA,SIG,12,CRANIOSSINOSTOSE SEVERA ASSOCIADA A HCSR FORMA PERDEDORA DE SAL,60
10/11/2015,SIG SENTINELAS EM AÇÃO,SIG,5,HEMOVIGILÂNCIA DO DOADOR,60
11/11/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,7,DOENÇA ISQUÊMICA RENAL,60
11/11/2015,VIDEOCONFERÊNCIA PRECEPTORIA,VIDEOCONFERÊNCIA,26,PROGRAMA DE APOIO AOS PROGRAMAS DE RESIDÊNCIAS - O TRABALHO INTERPROFISSIONAL EM CONTEXTOS COMPLEXOS HOSPITALARES: A RESIDÊNCIA MULTIPROFISSIONAL PODE PROMOVER ESSA PRÁTICA?,110
16/11/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,3,INTERVENÇÕES VASCULARES,60
17/11/2015,SIG SENTINELAS EM AÇÃO,SIG,5,HEMOVIGILÂNCIA DO RECEPTOR,60
18/11/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,8,DOENÇA VASCULAR INTESTINAL,90
18/11/2015,VIDEOCONFERÊNCIA PRECEPTORIA,VIDEOCONFERÊNCIA,22,PROGRAMA DE APOIO AOS PROGRAMAS DE RESIDÊNCIAS - MÓDULO DE POLÍTICAS DE SAÚDE: IMPLEMENTAÇÃO DE REDE DE CUIDADO O MODELO INSTITUCIONAL DO HRTN-MG,120
19/11/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,6,APRESENTAÇÃO DOS RESULTADOS DO PROGRAMA EBSERH EM SEGURANÇA DO PACIENTE,240
19/11/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,5,DISCUSSÃO DA MINUTA DA DIRETRIZ EBSERH PARA AÇÕES DE SEGURANÇA DO PACIENTE E VIGILÂNCIA EM SAÚDE,210
20/11/2015,VIDEOCONFERÊNCIA CURSO DE EXTENSÃO EM COLOPROCTOLOGIA,VIDEOCONFERÊNCIA,3,DISCUSSÃO DE CASOS,70
23/11/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,4,CASO CLÍNICO,70
24/11/2015,SESSÃO CLÍNICA ARRITMICA,SESSÃO,2,ARRITMICA E GENÉTICA,180
24/11/2015,SIG SENTINELAS EM AÇÃO,SIG,4,RETROVIGILÂNCIA,50
25/11/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,8,VASCULITES,70
25/11/2015,VIDEOCONFERÊNCIA PRECEPTORIA,VIDEOCONFERÊNCIA,31,PROGRAMA DE APOIO AOS PROGRAMAS DE RESIDÊNCIAS - REFLEXÃO DE UMA PRÁTICA SEGURA,120
25/11/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,17,O PAPEL DOS MARCADORES TUMORAIS NO DIAGNÓSTICO DE NÓDULOS HEPÁTICOS,120
26/11/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,8,ANÁLISE DE CAUSA RAIZ,180
26/11/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,7,ANÁLISE DE CAUSA RAIZ,240
26/11/2015,GRAVAÇÃO DE VÍDEOAULA INTERNA - HEPATOLOGIA,GRAVAÇÃO VÍDEOAULA,1,AULA DE HEPATO,60
27/11/2015,SIG UROLOGIA PEDIÁTRICA,SIG,10,POUT-PORRI: PRUNE-BELLY- RIM EM FERRADURA- RIM PÉLVICO- ROBÓTICA EM UROLOGIA,90
30/11/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,4,ANGIOLOGIA,60
1/12/2015,SIG AVC,SIG,6,ENCERRAMENTO- DISCUSSÃO DOS HIGHLIGHTS 2015,60
2/12/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,8,COLAGENOSES E ARTERIOPATIAS,90
2/12/2015,VIDEOCONFERÊNCIA PRECEPTORIA,VIDEOCONFERÊNCIA,27,PROGRAMA DE APOIO AOS PROGRAMAS DE RESIDÊNCIAS - RUTE: SUPORTE AO PRAPAPS E OUTRAS AÇÕES NACIONAIS DE TELESSAÚDE,120
4/12/2015,QUALIFICAÇÃO DE TESE DE DOUTORADO,BANCA DE DOUTORADO,1,SAÚDE FÍSICA- SAÚDE MENTAL E HÁBITOS DE VIDA DE ESTUDANTES DE ENFERMAGEM APÓS O PRIMEIRO ANO DE INGRESSO NO CURSO DE GRADUAÇÃO,185
5/12/2015,VIDEOCONFERÊNCIA CURSO DE OTORRINOLARINGOLOGIA,VIDEOCONFERÊNCIA,18,CASOS CLÍNICOS,270
7/12/2015,SESSÃO CLÍNICA DE CIRURGIA VASCULAR,SESSÃO,3,INTERVENÇÕES VASCULARES,60
9/12/2015,VIDEOCONFERÊNCIA PRECEPTORIA,VIDEOCONFERÊNCIA,19,PROGRAMA DE APOIO AOS PROGRAMAS DE RESIDÊNCIAS - ENCERRAMENTO PRAPAPS,120
10/12/2015,VIDEOCONFERÊNCIA EBSERH,VIDEOCONFERÊNCIA EBSERH,5,CONSULTÓRIOS ITINERANTES,60
15/12/2015,SIG SENTINELAS EM AÇÃO,SIG,2,EPIDEMIOLOGIA - ENCERRAMENTO DO ANO 2015,60
16/12/2015,REUNIÃO DO INTERNATO,REUNIÃO DRª SUZY,10,REUNIÃO DO INTERNATO DE PEDIATRIA,60
16/12/2015,SESSÃO CLÍNICA DE HEPATOLOGIA,SESSÃO,10,NOVOS CONCEITOS HISTOPATOLOGICOS NA NASH / CHC NA NASH,90
